date,temp_max,temp_min,snowfall_sum,precip_sum,windspeed_max,month,avalanche_closure,landslide_closure,aval_label_source,land_label_source,snowfall_3d,precip_3d,temp_min_3d,doy_sin,doy_cos,segment,elevation_m,slope_deg,aspect_deg,hazard_type
2018-12-31,-1.2975,-9.9475,0.0,0.0,9.693296,12,1,0,calendar,offseason,0.0,0.0,-9.9475,6.432490598706546e-16,1.0,Leh_city,3524,3,180,landslide
2018-12-31,-1.2975,-9.9475,0.0,0.0,9.693296,12,1,0,calendar,offseason,0.0,0.0,-9.9475,6.432490598706546e-16,1.0,Zoji_La,3528,28,270,avalanche
2018-12-31,-1.2975,-9.9475,0.0,0.0,9.693296,12,1,0,calendar,offseason,0.0,0.0,-9.9475,6.432490598706546e-16,1.0,Rohtang_Pass,3978,31,225,avalanche
2018-12-31,-1.2975,-9.9475,0.0,0.0,9.693296,12,1,0,calendar,offseason,0.0,0.0,-9.9475,6.432490598706546e-16,1.0,Khardung_La,5359,26,180,avalanche
2018-12-31,-1.2975,-9.9475,0.0,0.0,9.693296,12,1,0,calendar,offseason,0.0,0.0,-9.9475,6.432490598706546e-16,1.0,Manali,2050,12,90,landslide
2019-01-01,-3.6975002,-11.6975,0.84,1.2000002,9.511088,1,0,0,calendar,offseason,0.84,1.2000002,-11.6975,0.017213356155834685,0.9998518392091162,Leh_city,3524,3,180,landslide
2019-01-01,-3.6975002,-11.6975,0.84,1.2000002,9.511088,1,0,0,calendar,offseason,0.84,1.2000002,-11.6975,0.017213356155834685,0.9998518392091162,Zoji_La,3528,28,270,avalanche
2019-01-01,-3.6975002,-11.6975,0.84,1.2000002,9.511088,1,0,0,calendar,offseason,0.84,1.2000002,-11.6975,0.017213356155834685,0.9998518392091162,Rohtang_Pass,3978,31,225,avalanche
2019-01-01,-3.6975002,-11.6975,0.84,1.2000002,9.511088,1,0,0,calendar,offseason,0.84,1.2000002,-11.6975,0.017213356155834685,0.9998518392091162,Khardung_La,5359,26,180,avalanche
2019-01-01,-3.6975002,-11.6975,0.84,1.2000002,9.511088,1,0,0,calendar,offseason,0.84,1.2000002,-11.6975,0.017213356155834685,0.9998518392091162,Manali,2050,12,90,landslide
2019-01-02,-6.0475,-12.3475,0.0,0.0,5.0911684,1,1,0,calendar,offseason,0.84,1.2000002,-12.3475,0.03442161162274574,0.9994074007397048,Leh_city,3524,3,180,landslide
2019-01-02,-6.0475,-12.3475,0.0,0.0,5.0911684,1,1,0,calendar,offseason,0.84,1.2000002,-12.3475,0.03442161162274574,0.9994074007397048,Zoji_La,3528,28,270,avalanche
2019-01-02,-6.0475,-12.3475,0.0,0.0,5.0911684,1,1,0,calendar,offseason,0.84,1.2000002,-12.3475,0.03442161162274574,0.9994074007397048,Rohtang_Pass,3978,31,225,avalanche
2019-01-02,-6.0475,-12.3475,0.0,0.0,5.0911684,1,1,0,calendar,offseason,0.84,1.2000002,-12.3475,0.03442161162274574,0.9994074007397048,Khardung_La,5359,26,180,avalanche
2019-01-02,-6.0475,-12.3475,0.0,0.0,5.0911684,1,1,0,calendar,offseason,0.84,1.2000002,-12.3475,0.03442161162274574,0.9994074007397048,Manali,2050,12,90,landslide
2019-01-03,-3.3474998,-13.6975,0.7,1.0,9.6932955,1,1,0,calendar,offseason,1.54,2.2000002,-13.6975,0.051619667223253764,0.998666816288476,Leh_city,3524,3,180,landslide
2019-01-03,-3.3474998,-13.6975,0.7,1.0,9.6932955,1,1,0,calendar,offseason,1.54,2.2000002,-13.6975,0.051619667223253764,0.998666816288476,Zoji_La,3528,28,270,avalanche
2019-01-03,-3.3474998,-13.6975,0.7,1.0,9.6932955,1,1,0,calendar,offseason,1.54,2.2000002,-13.6975,0.051619667223253764,0.998666816288476,Rohtang_Pass,3978,31,225,avalanche
2019-01-03,-3.3474998,-13.6975,0.7,1.0,9.6932955,1,1,0,calendar,offseason,1.54,2.2000002,-13.6975,0.051619667223253764,0.998666816288476,Khardung_La,5359,26,180,avalanche
2019-01-03,-3.3474998,-13.6975,0.7,1.0,9.6932955,1,1,0,calendar,offseason,1.54,2.2000002,-13.6975,0.051619667223253764,0.998666816288476,Manali,2050,12,90,landslide
2019-01-04,-3.6975002,-10.0975,3.64,5.1999993,11.966954,1,1,0,calendar,offseason,4.34,6.1999993,-13.6975,0.06880242680231986,0.9976303053065857,Leh_city,3524,3,180,landslide
2019-01-04,-3.6975002,-10.0975,3.64,5.1999993,11.966954,1,1,0,calendar,offseason,4.34,6.1999993,-13.6975,0.06880242680231986,0.9976303053065857,Zoji_La,3528,28,270,avalanche
2019-01-04,-3.6975002,-10.0975,3.64,5.1999993,11.966954,1,1,0,calendar,offseason,4.34,6.1999993,-13.6975,0.06880242680231986,0.9976303053065857,Rohtang_Pass,3978,31,225,avalanche
2019-01-04,-3.6975002,-10.0975,3.64,5.1999993,11.966954,1,1,0,calendar,offseason,4.34,6.1999993,-13.6975,0.06880242680231986,0.9976303053065857,Khardung_La,5359,26,180,avalanche
2019-01-04,-3.6975002,-10.0975,3.64,5.1999993,11.966954,1,1,0,calendar,offseason,4.34,6.1999993,-13.6975,0.06880242680231986,0.9976303053065857,Manali,2050,12,90,landslide
2019-01-05,-5.8475,-12.4475,1.5400004,2.2,8.534353,1,1,0,calendar,offseason,5.8800004,8.399999300000001,-13.6975,0.08596479873744647,0.9962981749346078,Leh_city,3524,3,180,landslide
2019-01-05,-5.8475,-12.4475,1.5400004,2.2,8.534353,1,1,0,calendar,offseason,5.8800004,8.399999300000001,-13.6975,0.08596479873744647,0.9962981749346078,Zoji_La,3528,28,270,avalanche
2019-01-05,-5.8475,-12.4475,1.5400004,2.2,8.534353,1,1,0,calendar,offseason,5.8800004,8.399999300000001,-13.6975,0.08596479873744647,0.9962981749346078,Rohtang_Pass,3978,31,225,avalanche
2019-01-05,-5.8475,-12.4475,1.5400004,2.2,8.534353,1,1,0,calendar,offseason,5.8800004,8.399999300000001,-13.6975,0.08596479873744647,0.9962981749346078,Khardung_La,5359,26,180,avalanche
2019-01-05,-5.8475,-12.4475,1.5400004,2.2,8.534353,1,1,0,calendar,offseason,5.8800004,8.399999300000001,-13.6975,0.08596479873744647,0.9962981749346078,Manali,2050,12,90,landslide
2019-01-06,-7.5975,-11.7475,0.0,0.0,6.151683,1,1,0,calendar,offseason,5.1800004,7.3999993,-12.4475,0.10310169744743485,0.9946708199115211,Leh_city,3524,3,180,landslide
2019-01-06,-7.5975,-11.7475,0.0,0.0,6.151683,1,1,0,calendar,offseason,5.1800004,7.3999993,-12.4475,0.10310169744743485,0.9946708199115211,Zoji_La,3528,28,270,avalanche
2019-01-06,-7.5975,-11.7475,0.0,0.0,6.151683,1,1,0,calendar,offseason,5.1800004,7.3999993,-12.4475,0.10310169744743485,0.9946708199115211,Rohtang_Pass,3978,31,225,avalanche
2019-01-06,-7.5975,-11.7475,0.0,0.0,6.151683,1,1,0,calendar,offseason,5.1800004,7.3999993,-12.4475,0.10310169744743485,0.9946708199115211,Khardung_La,5359,26,180,avalanche
2019-01-06,-7.5975,-11.7475,0.0,0.0,6.151683,1,1,0,calendar,offseason,5.1800004,7.3999993,-12.4475,0.10310169744743485,0.9946708199115211,Manali,2050,12,90,landslide
2019-01-07,-4.7975,-11.8475,0.28,0.4,5.8048253,1,0,0,calendar,offseason,1.8200004000000005,2.6,-12.4475,0.1202080448993527,0.9927487224577402,Leh_city,3524,3,180,landslide
2019-01-07,-4.7975,-11.8475,0.28,0.4,5.8048253,1,0,0,calendar,offseason,1.8200004000000005,2.6,-12.4475,0.1202080448993527,0.9927487224577402,Zoji_La,3528,28,270,avalanche
2019-01-07,-4.7975,-11.8475,0.28,0.4,5.8048253,1,0,0,calendar,offseason,1.8200004000000005,2.6,-12.4475,0.1202080448993527,0.9927487224577402,Rohtang_Pass,3978,31,225,avalanche
2019-01-07,-4.7975,-11.8475,0.28,0.4,5.8048253,1,0,0,calendar,offseason,1.8200004000000005,2.6,-12.4475,0.1202080448993527,0.9927487224577402,Khardung_La,5359,26,180,avalanche
2019-01-07,-4.7975,-11.8475,0.28,0.4,5.8048253,1,0,0,calendar,offseason,1.8200004000000005,2.6,-12.4475,0.1202080448993527,0.9927487224577402,Manali,2050,12,90,landslide
2019-01-08,-7.2974997,-11.5475,0.56,0.8,5.4833565,1,1,0,calendar,offseason,0.8400000000000005,1.2000000000000002,-11.8475,0.13727877211326478,0.9905324521322229,Leh_city,3524,3,180,landslide
2019-01-08,-7.2974997,-11.5475,0.56,0.8,5.4833565,1,1,0,calendar,offseason,0.8400000000000005,1.2000000000000002,-11.8475,0.13727877211326478,0.9905324521322229,Zoji_La,3528,28,270,avalanche
2019-01-08,-7.2974997,-11.5475,0.56,0.8,5.4833565,1,1,0,calendar,offseason,0.8400000000000005,1.2000000000000002,-11.8475,0.13727877211326478,0.9905324521322229,Rohtang_Pass,3978,31,225,avalanche
2019-01-08,-7.2974997,-11.5475,0.56,0.8,5.4833565,1,1,0,calendar,offseason,0.8400000000000005,1.2000000000000002,-11.8475,0.13727877211326478,0.9905324521322229,Khardung_La,5359,26,180,avalanche
2019-01-08,-7.2974997,-11.5475,0.56,0.8,5.4833565,1,1,0,calendar,offseason,0.8400000000000005,1.2000000000000002,-11.8475,0.13727877211326478,0.9905324521322229,Manali,2050,12,90,landslide
2019-01-09,-4.6475,-12.4475,0.21000001,0.3,8.089993,1,1,0,calendar,offseason,1.0500000100000004,1.5,-12.4475,0.15430882066428117,0.9880226656636976,Leh_city,3524,3,180,landslide
2019-01-09,-4.6475,-12.4475,0.21000001,0.3,8.089993,1,1,0,calendar,offseason,1.0500000100000004,1.5,-12.4475,0.15430882066428117,0.9880226656636976,Zoji_La,3528,28,270,avalanche
2019-01-09,-4.6475,-12.4475,0.21000001,0.3,8.089993,1,1,0,calendar,offseason,1.0500000100000004,1.5,-12.4475,0.15430882066428117,0.9880226656636976,Rohtang_Pass,3978,31,225,avalanche
2019-01-09,-4.6475,-12.4475,0.21000001,0.3,8.089993,1,1,0,calendar,offseason,1.0500000100000004,1.5,-12.4475,0.15430882066428117,0.9880226656636976,Khardung_La,5359,26,180,avalanche
2019-01-09,-4.6475,-12.4475,0.21000001,0.3,8.089993,1,1,0,calendar,offseason,1.0500000100000004,1.5,-12.4475,0.15430882066428117,0.9880226656636976,Manali,2050,12,90,landslide
2019-01-10,-5.3475,-9.1475,0.63,0.9000001,10.30883,1,1,0,calendar,offseason,1.4000000100000005,2.0000001000000003,-12.4475,0.1712931441814776,0.9852201067560606,Leh_city,3524,3,180,landslide
2019-01-10,-5.3475,-9.1475,0.63,0.9000001,10.30883,1,1,0,calendar,offseason,1.4000000100000005,2.0000001000000003,-12.4475,0.1712931441814776,0.9852201067560606,Zoji_La,3528,28,270,avalanche
2019-01-10,-5.3475,-9.1475,0.63,0.9000001,10.30883,1,1,0,calendar,offseason,1.4000000100000005,2.0000001000000003,-12.4475,0.1712931441814776,0.9852201067560606,Rohtang_Pass,3978,31,225,avalanche
2019-01-10,-5.3475,-9.1475,0.63,0.9000001,10.30883,1,1,0,calendar,offseason,1.4000000100000005,2.0000001000000003,-12.4475,0.1712931441814776,0.9852201067560606,Khardung_La,5359,26,180,avalanche
2019-01-10,-5.3475,-9.1475,0.63,0.9000001,10.30883,1,1,0,calendar,offseason,1.4000000100000005,2.0000001000000003,-12.4475,0.1712931441814776,0.9852201067560606,Manali,2050,12,90,landslide
2019-01-11,-5.9975,-14.197499,0.14,0.2,13.089354,1,0,0,calendar,offseason,0.9800000100000005,1.4000000999999997,-14.197499,0.1882267098432442,0.9821256058680006,Leh_city,3524,3,180,landslide
2019-01-11,-5.9975,-14.197499,0.14,0.2,13.089354,1,0,0,calendar,offseason,0.9800000100000005,1.4000000999999997,-14.197499,0.1882267098432442,0.9821256058680006,Zoji_La,3528,28,270,avalanche
2019-01-11,-5.9975,-14.197499,0.14,0.2,13.089354,1,0,0,calendar,offseason,0.9800000100000005,1.4000000999999997,-14.197499,0.1882267098432442,0.9821256058680006,Rohtang_Pass,3978,31,225,avalanche
2019-01-11,-5.9975,-14.197499,0.14,0.2,13.089354,1,0,0,calendar,offseason,0.9800000100000005,1.4000000999999997,-14.197499,0.1882267098432442,0.9821256058680006,Khardung_La,5359,26,180,avalanche
2019-01-11,-5.9975,-14.197499,0.14,0.2,13.089354,1,0,0,calendar,offseason,0.9800000100000005,1.4000000999999997,-14.197499,0.1882267098432442,0.9821256058680006,Manali,2050,12,90,landslide
2019-01-12,-7.4475,-14.2975,0.90999997,1.3000001,12.641076,1,0,0,calendar,offseason,1.6799999700000003,2.4000002,-14.2975,0.2051044998686192,0.9787400799669153,Leh_city,3524,3,180,landslide
2019-01-12,-7.4475,-14.2975,0.90999997,1.3000001,12.641076,1,0,0,calendar,offseason,1.6799999700000003,2.4000002,-14.2975,0.2051044998686192,0.9787400799669153,Zoji_La,3528,28,270,avalanche
2019-01-12,-7.4475,-14.2975,0.90999997,1.3000001,12.641076,1,0,0,calendar,offseason,1.6799999700000003,2.4000002,-14.2975,0.2051044998686192,0.9787400799669153,Rohtang_Pass,3978,31,225,avalanche
2019-01-12,-7.4475,-14.2975,0.90999997,1.3000001,12.641076,1,0,0,calendar,offseason,1.6799999700000003,2.4000002,-14.2975,0.2051044998686192,0.9787400799669153,Khardung_La,5359,26,180,avalanche
2019-01-12,-7.4475,-14.2975,0.90999997,1.3000001,12.641076,1,0,0,calendar,offseason,1.6799999700000003,2.4000002,-14.2975,0.2051044998686192,0.9787400799669153,Manali,2050,12,90,landslide
2019-01-13,-10.8475,-15.7975,0.0,0.0,3.96,1,1,0,calendar,offseason,1.0499999700000004,1.5000001,-15.7975,0.22192151300416552,0.9750645322571948,Leh_city,3524,3,180,landslide
2019-01-13,-10.8475,-15.7975,0.0,0.0,3.96,1,1,0,calendar,offseason,1.0499999700000004,1.5000001,-15.7975,0.22192151300416552,0.9750645322571948,Zoji_La,3528,28,270,avalanche
2019-01-13,-10.8475,-15.7975,0.0,0.0,3.96,1,1,0,calendar,offseason,1.0499999700000004,1.5000001,-15.7975,0.22192151300416552,0.9750645322571948,Rohtang_Pass,3978,31,225,avalanche
2019-01-13,-10.8475,-15.7975,0.0,0.0,3.96,1,1,0,calendar,offseason,1.0499999700000004,1.5000001,-15.7975,0.22192151300416552,0.9750645322571948,Khardung_La,5359,26,180,avalanche
2019-01-13,-10.8475,-15.7975,0.0,0.0,3.96,1,1,0,calendar,offseason,1.0499999700000004,1.5000001,-15.7975,0.22192151300416552,0.9750645322571948,Manali,2050,12,90,landslide
2019-01-14,-4.3475,-12.6475,0.0,0.0,4.1046314,1,1,0,calendar,offseason,0.9099999700000004,1.3000001,-15.7975,0.2386727660059501,0.9711000518829505,Leh_city,3524,3,180,landslide
2019-01-14,-4.3475,-12.6475,0.0,0.0,4.1046314,1,1,0,calendar,offseason,0.9099999700000004,1.3000001,-15.7975,0.2386727660059501,0.9711000518829505,Zoji_La,3528,28,270,avalanche
2019-01-14,-4.3475,-12.6475,0.0,0.0,4.1046314,1,1,0,calendar,offseason,0.9099999700000004,1.3000001,-15.7975,0.2386727660059501,0.9711000518829505,Rohtang_Pass,3978,31,225,avalanche
2019-01-14,-4.3475,-12.6475,0.0,0.0,4.1046314,1,1,0,calendar,offseason,0.9099999700000004,1.3000001,-15.7975,0.2386727660059501,0.9711000518829505,Khardung_La,5359,26,180,avalanche
2019-01-14,-4.3475,-12.6475,0.0,0.0,4.1046314,1,1,0,calendar,offseason,0.9099999700000004,1.3000001,-15.7975,0.2386727660059501,0.9711000518829505,Manali,2050,12,90,landslide
2019-01-15,-2.1475,-7.4475,1.5400003,2.2,9.339208,1,1,0,calendar,offseason,1.5400003000000004,2.2,-15.7975,0.255353295116187,0.9668478136052776,Leh_city,3524,3,180,landslide
2019-01-15,-2.1475,-7.4475,1.5400003,2.2,9.339208,1,1,0,calendar,offseason,1.5400003000000004,2.2,-15.7975,0.255353295116187,0.9668478136052776,Zoji_La,3528,28,270,avalanche
2019-01-15,-2.1475,-7.4475,1.5400003,2.2,9.339208,1,1,0,calendar,offseason,1.5400003000000004,2.2,-15.7975,0.255353295116187,0.9668478136052776,Rohtang_Pass,3978,31,225,avalanche
2019-01-15,-2.1475,-7.4475,1.5400003,2.2,9.339208,1,1,0,calendar,offseason,1.5400003000000004,2.2,-15.7975,0.255353295116187,0.9668478136052776,Khardung_La,5359,26,180,avalanche
2019-01-15,-2.1475,-7.4475,1.5400003,2.2,9.339208,1,1,0,calendar,offseason,1.5400003000000004,2.2,-15.7975,0.255353295116187,0.9668478136052776,Manali,2050,12,90,landslide
2019-01-16,-5.0475,-10.6975,0.35,0.5,5.6920996,1,1,0,calendar,offseason,1.8900003000000005,2.7,-12.6475,0.2719581575341055,0.9623090774541486,Leh_city,3524,3,180,landslide
2019-01-16,-5.0475,-10.6975,0.35,0.5,5.6920996,1,1,0,calendar,offseason,1.8900003000000005,2.7,-12.6475,0.2719581575341055,0.9623090774541486,Zoji_La,3528,28,270,avalanche
2019-01-16,-5.0475,-10.6975,0.35,0.5,5.6920996,1,1,0,calendar,offseason,1.8900003000000005,2.7,-12.6475,0.2719581575341055,0.9623090774541486,Rohtang_Pass,3978,31,225,avalanche
2019-01-16,-5.0475,-10.6975,0.35,0.5,5.6920996,1,1,0,calendar,offseason,1.8900003000000005,2.7,-12.6475,0.2719581575341055,0.9623090774541486,Khardung_La,5359,26,180,avalanche
2019-01-16,-5.0475,-10.6975,0.35,0.5,5.6920996,1,1,0,calendar,offseason,1.8900003000000005,2.7,-12.6475,0.2719581575341055,0.9623090774541486,Manali,2050,12,90,landslide
2019-01-17,-6.5975,-12.3475,0.21000001,0.3,3.8773184,1,1,0,calendar,offseason,2.1000003100000004,3.0,-12.3475,0.288482432880609,0.9574851883550393,Leh_city,3524,3,180,landslide
2019-01-17,-6.5975,-12.3475,0.21000001,0.3,3.8773184,1,1,0,calendar,offseason,2.1000003100000004,3.0,-12.3475,0.288482432880609,0.9574851883550393,Zoji_La,3528,28,270,avalanche
2019-01-17,-6.5975,-12.3475,0.21000001,0.3,3.8773184,1,1,0,calendar,offseason,2.1000003100000004,3.0,-12.3475,0.288482432880609,0.9574851883550393,Rohtang_Pass,3978,31,225,avalanche
2019-01-17,-6.5975,-12.3475,0.21000001,0.3,3.8773184,1,1,0,calendar,offseason,2.1000003100000004,3.0,-12.3475,0.288482432880609,0.9574851883550393,Khardung_La,5359,26,180,avalanche
2019-01-17,-6.5975,-12.3475,0.21000001,0.3,3.8773184,1,1,0,calendar,offseason,2.1000003100000004,3.0,-12.3475,0.288482432880609,0.9574851883550393,Manali,2050,12,90,landslide
2019-01-18,-4.3975,-7.9475,0.07,0.1,6.12,1,1,0,calendar,offseason,0.6300000100000004,0.9,-12.3475,0.30492122465628907,0.9523775757303974,Leh_city,3524,3,180,landslide
2019-01-18,-4.3975,-7.9475,0.07,0.1,6.12,1,1,0,calendar,offseason,0.6300000100000004,0.9,-12.3475,0.30492122465628907,0.9523775757303974,Zoji_La,3528,28,270,avalanche
2019-01-18,-4.3975,-7.9475,0.07,0.1,6.12,1,1,0,calendar,offseason,0.6300000100000004,0.9,-12.3475,0.30492122465628907,0.9523775757303974,Rohtang_Pass,3978,31,225,avalanche
2019-01-18,-4.3975,-7.9475,0.07,0.1,6.12,1,1,0,calendar,offseason,0.6300000100000004,0.9,-12.3475,0.30492122465628907,0.9523775757303974,Khardung_La,5359,26,180,avalanche
2019-01-18,-4.3975,-7.9475,0.07,0.1,6.12,1,1,0,calendar,offseason,0.6300000100000004,0.9,-12.3475,0.30492122465628907,0.9523775757303974,Manali,2050,12,90,landslide
2019-01-19,-2.2475,-8.1475,0.97999996,1.5,11.298495,1,1,0,calendar,offseason,1.2599999700000004,1.9,-12.3475,0.3212696616923644,0.9469877530760753,Leh_city,3524,3,180,landslide
2019-01-19,-2.2475,-8.1475,0.97999996,1.5,11.298495,1,1,0,calendar,offseason,1.2599999700000004,1.9,-12.3475,0.3212696616923644,0.9469877530760753,Zoji_La,3528,28,270,avalanche
2019-01-19,-2.2475,-8.1475,0.97999996,1.5,11.298495,1,1,0,calendar,offseason,1.2599999700000004,1.9,-12.3475,0.3212696616923644,0.9469877530760753,Rohtang_Pass,3978,31,225,avalanche
2019-01-19,-2.2475,-8.1475,0.97999996,1.5,11.298495,1,1,0,calendar,offseason,1.2599999700000004,1.9,-12.3475,0.3212696616923644,0.9469877530760753,Khardung_La,5359,26,180,avalanche
2019-01-19,-2.2475,-8.1475,0.97999996,1.5,11.298495,1,1,0,calendar,offseason,1.2599999700000004,1.9,-12.3475,0.3212696616923644,0.9469877530760753,Manali,2050,12,90,landslide
2019-01-20,-2.1475,-10.1475,2.3100002,3.3,11.91812,1,1,0,calendar,offseason,3.3600001600000007,4.8999999999999995,-10.1475,0.3375228995941133,0.9413173175128471,Leh_city,3524,3,180,landslide
2019-01-20,-2.1475,-10.1475,2.3100002,3.3,11.91812,1,1,0,calendar,offseason,3.3600001600000007,4.8999999999999995,-10.1475,0.3375228995941133,0.9413173175128471,Zoji_La,3528,28,270,avalanche
2019-01-20,-2.1475,-10.1475,2.3100002,3.3,11.91812,1,1,0,calendar,offseason,3.3600001600000007,4.8999999999999995,-10.1475,0.3375228995941133,0.9413173175128471,Rohtang_Pass,3978,31,225,avalanche
2019-01-20,-2.1475,-10.1475,2.3100002,3.3,11.91812,1,1,0,calendar,offseason,3.3600001600000007,4.8999999999999995,-10.1475,0.3375228995941133,0.9413173175128471,Khardung_La,5359,26,180,avalanche
2019-01-20,-2.1475,-10.1475,2.3100002,3.3,11.91812,1,1,0,calendar,offseason,3.3600001600000007,4.8999999999999995,-10.1475,0.3375228995941133,0.9413173175128471,Manali,2050,12,90,landslide
2019-01-21,-2.2975001,-10.0475,2.5900002,3.7,12.24,1,1,0,calendar,offseason,5.88000036,8.5,-10.1475,0.3536761221763716,0.9353679493131483,Leh_city,3524,3,180,landslide
2019-01-21,-2.2975001,-10.0475,2.5900002,3.7,12.24,1,1,0,calendar,offseason,5.88000036,8.5,-10.1475,0.3536761221763716,0.9353679493131483,Zoji_La,3528,28,270,avalanche
2019-01-21,-2.2975001,-10.0475,2.5900002,3.7,12.24,1,1,0,calendar,offseason,5.88000036,8.5,-10.1475,0.3536761221763716,0.9353679493131483,Rohtang_Pass,3978,31,225,avalanche
2019-01-21,-2.2975001,-10.0475,2.5900002,3.7,12.24,1,1,0,calendar,offseason,5.88000036,8.5,-10.1475,0.3536761221763716,0.9353679493131483,Khardung_La,5359,26,180,avalanche
2019-01-21,-2.2975001,-10.0475,2.5900002,3.7,12.24,1,1,0,calendar,offseason,5.88000036,8.5,-10.1475,0.3536761221763716,0.9353679493131483,Manali,2050,12,90,landslide
2019-01-22,-7.7974997,-13.7975,0.63,0.90000004,10.296251,1,1,0,documented,offseason,5.5300004000000005,7.90000004,-13.7975,0.3697245428906731,0.9291414114031743,Leh_city,3524,3,180,landslide
2019-01-22,-7.7974997,-13.7975,0.63,0.90000004,10.296251,1,1,0,documented,offseason,5.5300004000000005,7.90000004,-13.7975,0.3697245428906731,0.9291414114031743,Zoji_La,3528,28,270,avalanche
2019-01-22,-7.7974997,-13.7975,0.63,0.90000004,10.296251,1,1,0,documented,offseason,5.5300004000000005,7.90000004,-13.7975,0.3697245428906731,0.9291414114031743,Rohtang_Pass,3978,31,225,avalanche
2019-01-22,-7.7974997,-13.7975,0.63,0.90000004,10.296251,1,1,0,documented,offseason,5.5300004000000005,7.90000004,-13.7975,0.3697245428906731,0.9291414114031743,Khardung_La,5359,26,180,avalanche
2019-01-22,-7.7974997,-13.7975,0.63,0.90000004,10.296251,1,1,0,documented,offseason,5.5300004000000005,7.90000004,-13.7975,0.3697245428906731,0.9291414114031743,Manali,2050,12,90,landslide
2019-01-23,-9.9975,-17.8975,0.07,0.2,12.55879,1,1,0,documented,offseason,3.2900002000000006,4.8000000400000005,-17.8975,0.38566340624360707,0.9226395488404876,Leh_city,3524,3,180,landslide
2019-01-23,-9.9975,-17.8975,0.07,0.2,12.55879,1,1,0,documented,offseason,3.2900002000000006,4.8000000400000005,-17.8975,0.38566340624360707,0.9226395488404876,Zoji_La,3528,28,270,avalanche
2019-01-23,-9.9975,-17.8975,0.07,0.2,12.55879,1,1,0,documented,offseason,3.2900002000000006,4.8000000400000005,-17.8975,0.38566340624360707,0.9226395488404876,Rohtang_Pass,3978,31,225,avalanche
2019-01-23,-9.9975,-17.8975,0.07,0.2,12.55879,1,1,0,documented,offseason,3.2900002000000006,4.8000000400000005,-17.8975,0.38566340624360707,0.9226395488404876,Khardung_La,5359,26,180,avalanche
2019-01-23,-9.9975,-17.8975,0.07,0.2,12.55879,1,1,0,documented,offseason,3.2900002000000006,4.8000000400000005,-17.8975,0.38566340624360707,0.9226395488404876,Manali,2050,12,90,landslide
2019-01-24,-8.0975,-17.0975,0.35,0.5,10.829959,1,1,0,documented,offseason,1.0500000000000005,1.60000004,-17.8975,0.401487989205973,0.9158642882672872,Leh_city,3524,3,180,landslide
2019-01-24,-8.0975,-17.0975,0.35,0.5,10.829959,1,1,0,documented,offseason,1.0500000000000005,1.60000004,-17.8975,0.401487989205973,0.9158642882672872,Zoji_La,3528,28,270,avalanche
2019-01-24,-8.0975,-17.0975,0.35,0.5,10.829959,1,1,0,documented,offseason,1.0500000000000005,1.60000004,-17.8975,0.401487989205973,0.9158642882672872,Rohtang_Pass,3978,31,225,avalanche
2019-01-24,-8.0975,-17.0975,0.35,0.5,10.829959,1,1,0,documented,offseason,1.0500000000000005,1.60000004,-17.8975,0.401487989205973,0.9158642882672872,Khardung_La,5359,26,180,avalanche
2019-01-24,-8.0975,-17.0975,0.35,0.5,10.829959,1,1,0,documented,offseason,1.0500000000000005,1.60000004,-17.8975,0.401487989205973,0.9158642882672872,Manali,2050,12,90,landslide
2019-01-25,-12.0475,-19.047499,0.0,0.0,12.4811535,1,1,0,documented,offseason,0.42000000000000043,0.7,-19.047499,0.4171936026123168,0.9088176373395029,Leh_city,3524,3,180,landslide
2019-01-25,-12.0475,-19.047499,0.0,0.0,12.4811535,1,1,0,documented,offseason,0.42000000000000043,0.7,-19.047499,0.4171936026123168,0.9088176373395029,Zoji_La,3528,28,270,avalanche
2019-01-25,-12.0475,-19.047499,0.0,0.0,12.4811535,1,1,0,documented,offseason,0.42000000000000043,0.7,-19.047499,0.4171936026123168,0.9088176373395029,Rohtang_Pass,3978,31,225,avalanche
2019-01-25,-12.0475,-19.047499,0.0,0.0,12.4811535,1,1,0,documented,offseason,0.42000000000000043,0.7,-19.047499,0.4171936026123168,0.9088176373395029,Khardung_La,5359,26,180,avalanche
2019-01-25,-12.0475,-19.047499,0.0,0.0,12.4811535,1,1,0,documented,offseason,0.42000000000000043,0.7,-19.047499,0.4171936026123168,0.9088176373395029,Manali,2050,12,90,landslide
2019-01-26,-12.5475,-15.4975,0.0,0.0,7.42159,1,1,0,calendar,offseason,0.3500000000000004,0.5,-19.047499,0.4327755925504312,0.901501684131884,Leh_city,3524,3,180,landslide
2019-01-26,-12.5475,-15.4975,0.0,0.0,7.42159,1,1,0,calendar,offseason,0.3500000000000004,0.5,-19.047499,0.4327755925504312,0.901501684131884,Zoji_La,3528,28,270,avalanche
2019-01-26,-12.5475,-15.4975,0.0,0.0,7.42159,1,1,0,calendar,offseason,0.3500000000000004,0.5,-19.047499,0.4327755925504312,0.901501684131884,Rohtang_Pass,3978,31,225,avalanche
2019-01-26,-12.5475,-15.4975,0.0,0.0,7.42159,1,1,0,calendar,offseason,0.3500000000000004,0.5,-19.047499,0.4327755925504312,0.901501684131884,Khardung_La,5359,26,180,avalanche
